"typeID";"groupID";"typeName";"description";"graphicID";"radius";"mass";"volume";"capacity";"portionSize";"raceID";"basePrice";"published";"marketGroupID";"chanceOfDuplicating"
"11256";"163";"Energized Basic Thermic Plating Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"300000";"True";"333";"0"
"11257";"326";"Energized Thermic Membrane I";"A enhanced version of the standard Thermic armor plating. Uses advanced magnetic Field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2066";"10";"1";"25";"0";"1";"";"75000";"True";"541";"7.0000000000000007E-2"
"11258";"163";"Energized Thermic Membrane I Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"750000";"True";"333";"0"
"11259";"326";"Energized Thermic Membrane II";"A enhanced version of the standard Thermic armor plating. Uses advanced magnetic Field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2066";"10";"1";"5";"0";"1";"";"190192";"True";"541";"7.0000000000000007E-2"
"11260";"163";"Energized Thermic Membrane II Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"9999999";"True";"333";"0"
"11265";"326";"Energized Basic Adaptive Nano Plating";"A enhanced version of the standard Adaptive Nano armor plating. Uses advanced magnetic Field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2066";"10";"1";"25";"0";"1";"";"49998";"True";"541";"7.0000000000000007E-2"
"11266";"163";"Energized Basic Adaptive Nano Plating Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"500000";"True";"333";"0"
"11267";"326";"Energized Adaptive Nano Membrane I";"A enhanced version of the standard Adaptive Nano armor plating. Uses advanced magnetic Field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2066";"10";"1";"25";"0";"1";"";"100000";"True";"541";"7.0000000000000007E-2"
"11268";"163";"Energized Adaptive Nano Membrane I Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"1000000";"True";"333";"0"
"11269";"326";"Energized Adaptive Nano Membrane II";"A enhanced version of the standard Adaptive Nano  armor plating. Uses advanced magnetic Field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"2066";"10";"1";"5";"0";"1";"";"221802";"True";"541";"7.0000000000000007E-2"
"11270";"163";"Energized Adaptive Nano Membrane II Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"9999999";"True";"333";"0"
"11277";"328";"Armor Thermic Hardener I";"A enhanced version of the standard thermic armor plating. Uses advanced magnetic field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"1030";"10";"1";"20";"0";"1";"";"118936";"True";"535";"7.0000000000000007E-2"
"11278";"348";"Armor Thermic Hardener I Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"2500000";"True";"333";"0"
"11279";"329";"1600mm Reinforced Steel Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"100";"0";"1";"";"700000";"True";"133";"7.0000000000000007E-2"
"11280";"349";"1600mm Reinforced Steel Plates I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"7000000";"True";"333";"0"
"11281";"321";"EM Shield Disruptor I";"Disrupts the em resistance of the target ships shields. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"1045";"0";"10000";"5";"0";"1";"";"75000";"False";"";"7.0000000000000007E-2"
"11282";"157";"EM Shield Disruptor I Blueprint";"";"1045";"0";"0";"0.01";"0";"1";"";"750000";"False";"";"0"
"11283";"87";"Cap Booster 150";"Provides a quick injection of power into your capacitor. Good for tight situations!";"1033";"0";"1";"6";"100";"10";"";"17500";"True";"139";"7.0000000000000007E-2"
"11284";"169";"Cap Booster 150 Blueprint";"";"1033";"0";"0";"0.01";"0";"1";"";"1750000";"True";"339";"0"
"11285";"87";"Cap Booster 200";"Provides a quick injection of power into your capacitor. Good for tight situations!";"1033";"0";"1";"8";"100";"10";"";"25000";"True";"139";"7.0000000000000007E-2"
"11286";"169";"Cap Booster 200 Blueprint";"";"1033";"0";"0";"0.01";"0";"1";"";"2500000";"True";"339";"0"
"11287";"87";"Cap Booster 400";"Provides a quick injection of power into your capacitor. Good for tight situations!";"1033";"0";"40";"16";"100";"10";"";"37500";"True";"139";"7.0000000000000007E-2"
"11288";"169";"Cap Booster 400 Blueprint";"";"1033";"0";"0";"0.01";"0";"1";"";"3750000";"True";"339";"0"
"11289";"87";"Cap Booster 800";"Provides a quick injection of power into your capacitor. Good for tight situations!";"1033";"0";"80";"32";"100";"10";"";"50000";"True";"139";"7.0000000000000007E-2"
"11290";"169";"Cap Booster 800 Blueprint";"";"1033";"0";"0";"0.01";"0";"1";"";"5000000";"True";"339";"0"
"11291";"329";"50mm Reinforced Steel Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"5";"0";"1";"";"10000";"True";"133";"7.0000000000000007E-2"
"11292";"349";"50mm Reinforced Steel Plates I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"100000";"True";"333";"0"
"11293";"329";"100mm Reinforced Steel Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"5";"0";"1";"";"20000";"True";"133";"7.0000000000000007E-2"
"11294";"349";"100mm Reinforced Steel Plates I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"200000";"True";"333";"0"
"11295";"329";"200mm Reinforced Steel Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"";"80000";"True";"133";"7.0000000000000007E-2"
"11296";"349";"200mm Reinforced Steel Plates I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"800000";"True";"333";"0"
"11297";"329";"400mm Reinforced Steel Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"25";"0";"1";"";"160000";"True";"133";"7.0000000000000007E-2"
"11298";"349";"400mm Reinforced Steel Plates I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"1600000";"True";"333";"0"
"11299";"329";"800mm Reinforced Steel Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"50";"0";"1";"";"400000";"True";"133";"7.0000000000000007E-2"
"11300";"349";"800mm Reinforced Steel Plates I Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"4000000";"True";"333";"0"
"11301";"328";"Armor EM Hardener I";"A enhanced version of the standard EM armor plating. Uses advanced magnetic field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"1030";"10";"1";"20";"0";"1";"";"77302";"True";"535";"7.0000000000000007E-2"
"11302";"348";"Armor EM Hardener I Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"2000000";"True";"333";"0"
"11303";"328";"Armor Explosive Hardener I";"An enhanced version of the standard explosive armor plating. Uses advanced magnetic field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"1030";"10";"1";"20";"0";"1";"";"101256";"True";"535";"7.0000000000000007E-2"
"11304";"348";"Armor Explosive Hardener I Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"3500000";"True";"333";"0"
"11305";"328";"Armor Kinetic Hardener I";"A enhanced version of the standard kinetic armor plating. Uses advanced magnetic field generators to strengthen the Nanobot Plating integrity. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.";"1030";"10";"1";"20";"0";"1";"";"90842";"True";"535";"7.0000000000000007E-2"
"11306";"348";"Armor Kinetic Hardener I Blueprint";"";"1030";"0";"0";"0.01";"0";"1";"";"3000000";"True";"333";"0"
"11307";"329";"400mm Reinforced Titanium Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"2";"160000";"True";"133";"7.0000000000000007E-2"
"11309";"329";"400mm Reinforced Rolled Tungsten Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"4";"160000";"True";"133";"7.0000000000000007E-2"
"11311";"329";"400mm Reinforced Crystalline Carbonide Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"8";"160000";"True";"133";"7.0000000000000007E-2"
"11313";"329";"400mm Reinforced Nanofiber Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"10";"0";"1";"1";"160000";"True";"133";"7.0000000000000007E-2"
"11315";"329";"800mm Reinforced Titanium Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"20";"0";"1";"2";"400000";"True";"133";"7.0000000000000007E-2"
"11317";"329";"800mm Reinforced Rolled Tungsten Plates I";"Increases the maximum strength of the Armor.

Penalty:  Adds to your ship's mass, making it less agile and maneuverable in addition to decreasing the factor of thrust gained from speed modules like Afterburners and MicroWarpdrives.";"2065";"0";"0";"20";"0";"1";"4";"400000";"True";"133";"7.0000000000000007E-2"
